學校代碼	學校名稱	科系代碼	科系名稱	日間∕進修別	等級別	學生數	教師數	上學年度畢業生數	縣市名稱	體系別
1188	0037	國立臺北教育大學	211012	當代藝術評論與策展研究學位學程	D 日	M 碩士	1	0	0	30 臺北市	3 師範
1189	0037	國立臺北教育大學	220401	語文(與創作)學系	D 日	M 碩士	91	0	16	30 臺北市	3 師範
1190	0037	國立臺北教育大學	230206	數位(內容)(與)(動畫)(科技)設計學系	D 日	M 碩士	68	0	21	30 臺北市	3 師範
1191	0037	國立臺北教育大學	310509	心理與諮商學系	D 日	M 碩士	99	0	25	30 臺北市	3 師範
1192	0037	國立臺北教育大學	310720	臺灣文化(及語言)(文學)學系	D 日	M 碩士	74	7	11	30 臺北市	3 師範
1193	0037	國立臺北教育大學	310732	社會與區域發展學系	D 日	M 碩士	50	0	12	30 臺北市	3 師範
1194	0037	國立臺北教育大學	520116	資訊科學學系	D 日	M 碩士	34	0	16	30 臺北市	3 師範
1195	0038	國立清華大學南大校區(原：國立新竹教育大學)	140108	教育心理與諮商學系	D 日	M 碩士	83	0	14	18 新竹市	3 師範
1196	0038	國立清華大學南大校區(原：國立新竹教育大學)	140122	教育與學習科技學系	D 日	M 碩士	106	0	27	18 新竹市	3 師範
1197	0038	國立清華大學南大校區(原：國立新竹教育大學)	140209	數理教育研究所	D 日	M 碩士	64	6	15	18 新竹市	3 師範
1198	0038	國立清華大學南大校區(原：國立新竹教育大學)	140212	(兒童)英語教(育)學系	D 日	M 碩士	12	0	0	18 新竹市	3 師範
1199	0038	國立清華大學南大校區(原：國立新竹教育大學)	140315	體育學系	D 日	M 碩士	36	0	8	18 新竹市	3 師範
1200	0038	國立清華大學南大校區(原：國立新竹教育大學)	140401	幼兒教育學系	D 日	M 碩士	36	0	9	18 新竹市	3 師範
1201	0038	國立清華大學南大校區(原：國立新竹教育大學)	140508	人力資源與數位學習科技研究所	D 日	M 碩士	67	9	23	18 新竹市	3 師範
1202	0038	國立清華大學南大校區(原：國立新竹教育大學)	140601	特殊教育學系	D 日	M 碩士	54	0	16	18 新竹市	3 師範
1203	0038	國立清華大學南大校區(原：國立新竹教育大學)	210401	音樂學系	D 日	M 碩士	53	0	12	18 新竹市	3 師範
1204	0038	國立清華大學南大校區(原：國立新竹教育大學)	210709	藝術與(創意)設計學系	D 日	M 碩士	72	0	24	18 新竹市	3 師範
1205	0038	國立清華大學南大校區(原：國立新竹教育大學)	220201	(中)國(語)文學系	D 日	M 碩士	59	0	13	18 新竹市	3 師範
1206	0038	國立清華大學南大校區(原：國立新竹教育大學)	220712	臺灣語言研究與教學研究所	D 日	M 碩士	62	7	12	18 新竹市	3 師範
1207	0038	國立清華大學南大校區(原：國立新竹教育大學)	449901	應用科學系	D 日	M 碩士	31	0	8	18 新竹市	3 師範
1208	0038	國立清華大學南大校區(原：國立新竹教育大學)	460102	應用數學系	D 日	M 碩士	31	0	9	18 新竹市	3 師範
1209	0038	國立清華大學南大校區(原：國立新竹教育大學)	850113	環境與文化資源學系	D 日	M 碩士	22	0	5	18 新竹市	3 師範
1210	0039	國立臺中教育大學	140101	教育學系	D 日	M 碩士	58	0	11	19 臺中市	3 師範
1211	0039	國立臺中教育大學	140118	教師專業(發展)研究所	D 日	M 碩士	87	0	43	19 臺中市	3 師範
1212	0039	國立臺中教育大學	140202	語文教育學系	D 日	M 碩士	73	0	8	19 臺中市	3 師範
1213	0039	國立臺中教育大學	140206	(自然)科學教育(與應用)	D 日	M 碩士	56	0	19	19 臺中市	3 師範
1214	0039	國立臺中教育大學	140211	數學教育學系	D 日	M 碩士	35	0	6	19 臺中市	3 師範
1215	0039	國立臺中教育大學	140315	體育學系	D 日	M 碩士	20	0	13	19 臺中市	3 師範
1216	0039	國立臺中教育大學	140401	幼兒教育學系	D 日	M 碩士	66	0	13	19 臺中市	3 師範
1217	0039	國立臺中教育大學	140601	特殊教育學系	D 日	M 碩士	36	0	11	19 臺中市	3 師範
1218	0039	國立臺中教育大學	140712	高等教育經營管理學位學程	D 日	M 碩士	17	2	5	19 臺中市	3 師範
1219	0039	國立臺中教育大學	140902	教育資訊與測驗統計研究所	D 日	M 碩士	44	8	5	19 臺中市	3 師範
1220	0039	國立臺中教育大學	210101	(應用)美術學系	D 日	M 碩士	44	0	9	19 臺中市	3 師範
1221	0039	國立臺中教育大學	210401	音樂學系	D 日	M 碩士	44	0	10	19 臺中市	3 師範
1222	0039	國立臺中教育大學	230135	文化創意產業設計與營運學系	D 日	M 碩士	37	0	27	19 臺中市	3 師範
1223	0039	國立臺中教育大學	310508	諮商(與)(應用)心理學系	D 日	M 碩士	68	0	12	19 臺中市	3 師範
1224	0039	國立臺中教育大學	311021	區域與社會發展學系	D 日	M 碩士	22	0	14	19 臺中市	3 師範
1225	0039	國立臺中教育大學	340310	國際(經營)(專業)管理學位學程(含IMBA)	D 日	M 碩士	22	0	5	19 臺中市	3 師範
1226	0039	國立臺中教育大學	480505	數位內容(科技)(與)(管理)學系	D 日	M 碩士	26	0	10	19 臺中市	3 師範
1227	0039	國立臺中教育大學	520114	資訊工程學系	D 日	M 碩士	32	0	12	19 臺中市	3 師範
1228	0039	國立臺中教育大學	810203	(永續)觀光暨遊憩管理系	D 日	M 碩士	36	4	9	19 臺中市	3 師範
1229	0042	國立澎湖科技大學	340804	(行銷與)物流管理學系	D 日	M 碩士	15	0	1	16 澎湖縣	2 技職
1230	0042	國立澎湖科技大學	520101	電機(與控制)工程學系	D 日	M 碩士	15	0	4	16 澎湖縣	2 技職
1231	0042	國立澎湖科技大學	620601	食品科學系	D 日	M 碩士	15	0	5	16 澎湖縣	2 技職
1232	0042	國立澎湖科技大學	621104	水產養殖學系	D 日	M 碩士	14	0	3	16 澎湖縣	2 技職
1233	0042	國立澎湖科技大學	810201	觀光(與)(休閒)(管理)(遊憩)學系	D 日	M 碩士	20	0	5	16 澎湖縣	2 技職
1234	0043	國立勤益科技大學	340301	企業管理學系	D 日	M 碩士	35	0	12	06 臺中市	2 技職
1235	0043	國立勤益科技大學	340803	流通(科技)管理系	D 日	M 碩士	21	0	13	06 臺中市	2 技職
1236	0043	國立勤益科技大學	349930	文化(創意)事業(發展)(管理)系	D 日	M 碩士	15	0	2	06 臺中市	2 技職
1237	0043	國立勤益科技大學	349946	(創新與)專案管理研究所	D 日	M 碩士	0	0	10	06 臺中市	2 技職
1238	0043	國立勤益科技大學	480109	資訊管理(技術)學系	D 日	M 碩士	19	0	9	06 臺中市	2 技職
1239	0043	國立勤益科技大學	489988	資訊類產業研發專班	D 日	M 碩士	32	0	23	06 臺中市	2 技職
1240	0043	國立勤益科技大學	520101	電機(與控制)工程學系	D 日	M 碩士	54	0	31	06 臺中市	2 技職
1241	0043	國立勤益科技大學	520103	(微)電子(工程)學系	D 日	M 碩士	61	0	27	06 臺中市	2 技職
1242	0043	國立勤益科技大學	520114	資訊工程學系	D 日	M 碩士	33	0	21	06 臺中市	2 技職
1243	0043	國立勤益科技大學	520188	電資類產業研發專班	D 日	M 碩士	22	0	5	06 臺中市	2 技職
1244	0043	國立勤益科技大學	520201	(動力)機械工程學系	D 日	M 碩士	63	0	23	06 臺中市	2 技職
1245	0043	國立勤益科技大學	520288	機械類產業研發專班	D 日	M 碩士	27	0	5	06 臺中市	2 技職
1246	0043	國立勤益科技大學	520403	化(學)工(程)與材料工程學系	D 日	M 碩士	48	0	17	06 臺中市	2 技職
1247	0043	國立勤益科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	M 碩士	54	0	29	06 臺中市	2 技職
1248	0043	國立勤益科技大學	520688	工業工程類產業研發專班	D 日	M 碩士	41	0	15	06 臺中市	2 技職
1249	0043	國立勤益科技大學	521388	綜合工程類產業研發專班	D 日	M 碩士	8	0	0	06 臺中市	2 技職
1250	0043	國立勤益科技大學	529907	冷凍空調與能源(科技)系	D 日	M 碩士	55	0	24	06 臺中市	2 技職
1251	0043	國立勤益科技大學	580203	景觀學系	D 日	M 碩士	14	0	1	06 臺中市	2 技職
1252	0043	國立勤益科技大學	810511	休閒產業(管理)(經營)學系	D 日	M 碩士	12	0	0	06 臺中市	2 技職
1253	0044	國立體育大學	140315	體育學系	D 日	M 碩士	35	5	9	03 桃園市	1 一般
1254	0044	國立體育大學	810312	競技與教練科學研究所	D 日	M 碩士	98	7	14	03 桃園市	1 一般
1255	0044	國立體育大學	810314	國際運動教練科學學位學程	D 日	M 碩士	1	0	0	03 桃園市	1 一般
1256	0044	國立體育大學	810401	(應用)運動科學研究所	D 日	M 碩士	38	5	11	03 桃園市	1 一般
1257	0044	國立體育大學	810501	運動保健學系	D 日	M 碩士	46	0	13	03 桃園市	1 一般
1258	0044	國立體育大學	810511	休閒產業(管理)(經營)學系	D 日	M 碩士	53	0	17	03 桃園市	1 一般
1259	0044	國立體育大學	810516	體育推廣學系	D 日	M 碩士	36	0	11	03 桃園市	1 一般
1260	0044	國立體育大學	810517	適應體育學系	D 日	M 碩士	32	0	4	03 桃園市	1 一般
1261	0044	國立體育大學	810529	國際體育事務研究所	D 日	M 碩士	21	0	1	03 桃園市	1 一般
1262	0046	國立臺北護理健康大學	140314	醫護教育研究所	D 日	M 碩士	35	4	25	30 臺北市	2 技職
1263	0046	國立臺北護理健康大學	310521	生死與健康心理諮商系	D 日	M 碩士	65	0	16	30 臺北市	2 技職
1264	0046	國立臺北護理健康大學	340904	健康事業管理系	D 日	M 碩士	35	0	14	30 臺北市	2 技職
1265	0046	國立臺北護理健康大學	480109	資訊管理(技術)學系	D 日	M 碩士	38	0	13	30 臺北市	2 技職
1266	0046	國立臺北護理健康大學	720404	語言治療(與聽力)學系	D 日	M 碩士	74	0	13	30 臺北市	2 技職
1267	0046	國立臺北護理健康大學	720601	護理學系	D 日	M 碩士	101	0	31	30 臺北市	2 技職
1268	0046	國立臺北護理健康大學	720604	中西(醫)結合護理研究所	D 日	M 碩士	45	5	8	30 臺北市	2 技職
1269	0046	國立臺北護理健康大學	720605	護理助產研究所	D 日	M 碩士	0	0	6	30 臺北市	2 技職
1270	0046	國立臺北護理健康大學	720607	長期照護系	D 日	M 碩士	52	0	15	30 臺北市	2 技職
1271	0046	國立臺北護理健康大學	720623	助產及婦女健康照護系	D 日	M 碩士	37	0	0	30 臺北市	2 技職
1272	0046	國立臺北護理健康大學	760401	(嬰)幼兒保育(技術)學系	D 日	M 碩士	43	0	3	30 臺北市	2 技職
1273	0046	國立臺北護理健康大學	810501	運動保健學系	D 日	M 碩士	14	0	0	30 臺北市	2 技職
1274	0046	國立臺北護理健康大學	810532	休閒產業與健康促進學系	D 日	M 碩士	26	0	15	30 臺北市	2 技職
1275	0047	國立高雄餐旅大學	140327	餐旅教育研究所	D 日	M 碩士	0	0	8	50 高雄市	2 技職
1276	0047	國立高雄餐旅大學	810102	餐旅(行銷)(暨遊憩)管理學系	D 日	M 碩士	0	0	17	50 高雄市	2 技職
1277	0047	國立高雄餐旅大學	810119	餐飲創新研發學位學程	D 日	M 碩士	0	0	10	50 高雄市	2 技職
1278	0047	國立高雄餐旅大學	810132	飲食文化暨餐飲創新研究所	D 日	M 碩士	66	5	0	50 高雄市	2 技職
1279	0047	國立高雄餐旅大學	810133	餐旅研究所	D 日	M 碩士	57	6	0	50 高雄市	2 技職
1280	0047	國立高雄餐旅大學	810201	觀光(與)(休閒)(管理)(遊憩)學系	D 日	M 碩士	50	7	0	50 高雄市	2 技職
1281	0047	國立高雄餐旅大學	810214	旅遊(與旅館)管理學系	D 日	M 碩士	0	0	13	50 高雄市	2 技職
1282	0047	國立高雄餐旅大學	810236	運輸與休閒服務規劃學位學程	D 日	M 碩士	0	0	11	50 高雄市	2 技職
1283	0047	國立高雄餐旅大學	819905	臺灣飲食文化產業研究所	D 日	M 碩士	0	0	16	50 高雄市	2 技職
1284	0048	國立金門大學	220344	語言與跨文化研究所	D 日	M 碩士	9	0	2	71 金門縣	1 一般
1285	0048	國立金門大學	310718	閩南文化研究所	D 日	M 碩士	15	3	6	71 金門縣	1 一般
1286	0048	國立金門大學	310901	國際(暨大陸)(與兩岸)事務系	D 日	M 碩士	19	0	6	71 金門縣	1 一般
1287	0048	國立金門大學	340301	企業管理學系	D 日	M 碩士	17	0	0	71 金門縣	1 一般
1288	0048	國立金門大學	340334	創新事業與島嶼經營研究所	D 日	M 碩士	0	0	5	71 金門縣	1 一般
1289	0048	國立金門大學	380214	海洋與邊境管理學系	D 日	M 碩士	22	0	5	71 金門縣	1 一般
1290	0048	國立金門大學	480508	智慧計算與應用研究所	D 日	M 碩士	8	0	0	71 金門縣	1 一般
1291	0048	國立金門大學	520103	(微)電子(工程)學系	D 日	M 碩士	14	0	0	71 金門縣	1 一般
1292	0048	國立金門大學	520325	土木與工程管理學系	D 日	M 碩士	19	0	7	71 金門縣	1 一般
1293	0048	國立金門大學	580101	建築(工程)學系	D 日	M 碩士	23	0	6	71 金門縣	1 一般
1294	0048	國立金門大學	620601	食品科學系	D 日	M 碩士	13	0	1	71 金門縣	1 一般
1295	0048	國立金門大學	810201	觀光(與)(休閒)(管理)(遊憩)學系	D 日	M 碩士	16	0	8	71 金門縣	1 一般
1296	0048	國立金門大學	810502	運動(健康)(與)休閒(管理)學系	D 日	M 碩士	26	0	5	71 金門縣	1 一般
1297	0049	國立臺灣體育運動大學	140315	體育學系	D 日	M 碩士	57	0	21	19 臺中市	1 一般
1298	0049	國立臺灣體育運動大學	210511	舞蹈學系	D 日	M 碩士	50	0	5	19 臺中市	1 一般
1299	0049	國立臺灣體育運動大學	810301	競技運動學系	D 日	M 碩士	60	0	11	19 臺中市	1 一般
1300	0049	國立臺灣體育運動大學	810402	運動健康科學系	D 日	M 碩士	29	0	3	19 臺中市	1 一般
1301	0049	國立臺灣體育運動大學	810504	休閒(與)運動(與)(健康)管理學系	D 日	M 碩士	49	5	3	19 臺中市	1 一般
1302	0049	國立臺灣體育運動大學	810519	運動事業(經營)(管理)學系	D 日	M 碩士	29	0	6	19 臺中市	1 一般
1303	0050	國立臺中科技大學	220321	應用日語學系	D 日	M 碩士	29	0	5	19 臺中市	2 技職
1304	0050	國立臺中科技大學	230203	(數位)(多)媒體(創意)設計學系	D 日	M 碩士	43	0	25	19 臺中市	2 技職
1305	0050	國立臺中科技大學	230302	商業設計學系	D 日	M 碩士	54	0	16	19 臺中市	2 技職
1306	0050	國立臺中科技大學	230401	室內設計學系	D 日	M 碩士	21	0	8	19 臺中市	2 技職
1307	0050	國立臺中科技大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	M 碩士	19	0	14	19 臺中市	2 技職
1308	0050	國立臺中科技大學	340301	企業管理學系	D 日	M 碩士	26	0	12	19 臺中市	2 技職
1309	0050	國立臺中科技大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	27	0	16	19 臺中市	2 技職
1310	0050	國立臺中科技大學	340605	保險金融(管理)系	D 日	M 碩士	11	0	0	19 臺中市	2 技職
1311	0050	國立臺中科技大學	340702	財政稅務(管理)學系	D 日	M 碩士	28	0	11	19 臺中市	2 技職
1312	0050	國立臺中科技大學	340803	流通(科技)管理系	D 日	M 碩士	34	0	13	19 臺中市	2 技職
1313	0050	國立臺中科技大學	349988	商管類產業研發專班	D 日	M 碩士	5	0	0	19 臺中市	2 技職
1314	0050	國立臺中科技大學	480109	資訊管理(技術)學系	D 日	M 碩士	34	0	12	19 臺中市	2 技職
1315	0050	國立臺中科技大學	489988	資訊類產業研發專班	D 日	M 碩士	0	0	3	19 臺中市	2 技職
1316	0050	國立臺中科技大學	520114	資訊工程學系	D 日	M 碩士	42	0	17	19 臺中市	2 技職
1317	0050	國立臺中科技大學	520188	電資類產業研發專班	D 日	M 碩士	11	0	7	19 臺中市	2 技職
1318	0051	國立臺北商業大學	340101	商學系	D 日	M 碩士	0	0	12	30 臺北市	2 技職
1319	0051	國立臺北商業大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	M 碩士	25	0	11	30 臺北市	2 技職
1320	0051	國立臺北商業大學	340301	企業管理學系	D 日	M 碩士	26	0	0	30 臺北市	2 技職
1321	0051	國立臺北商業大學	340403	國際商務學系	D 日	M 碩士	37	0	15	30 臺北市	2 技職
1322	0051	國立臺北商業大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	27	0	7	30 臺北市	2 技職
1323	0051	國立臺北商業大學	340702	財政稅務(管理)學系	D 日	M 碩士	6	0	0	30 臺北市	2 技職
1324	0051	國立臺北商業大學	480526	資訊與決策科學研究所	D 日	M 碩士	30	6	25	30 臺北市	2 技職
1325	0051	國立臺北商業大學	489988	資訊類產業研發專班	D 日	M 碩士	0	0	12	30 臺北市	2 技職
1326	0052	國立屏東大學	140101	教育學系	D 日	M 碩士	44	0	13	13 屏東縣	1 一般
1327	0052	國立屏東大學	140107	(教育心理與)輔導學系	D 日	M 碩士	109	0	16	13 屏東縣	1 一般
1328	0052	國立屏東大學	140315	體育學系	D 日	M 碩士	56	0	10	13 屏東縣	1 一般
1329	0052	國立屏東大學	140401	幼兒教育學系	D 日	M 碩士	46	0	7	13 屏東縣	1 一般
1330	0052	國立屏東大學	140601	特殊教育學系	D 日	M 碩士	57	0	11	13 屏東縣	1 一般
1331	0052	國立屏東大學	140702	教育行政(與政策發展)研究所	D 日	M 碩士	29	7	11	13 屏東縣	1 一般
1332	0052	國立屏東大學	149911	科普傳播學系	D 日	M 碩士	36	0	10	13 屏東縣	1 一般
1333	0052	國立屏東大學	210401	音樂學系	D 日	M 碩士	40	0	10	13 屏東縣	1 一般
1334	0052	國立屏東大學	210604	視覺藝術學系	D 日	M 碩士	53	0	12	13 屏東縣	1 一般
1335	0052	國立屏東大學	220201	(中)國(語)文學系	D 日	M 碩士	17	0	13	13 屏東縣	1 一般
1336	0052	國立屏東大學	220308	英語學系	D 日	M 碩士	47	0	7	13 屏東縣	1 一般
1337	0052	國立屏東大學	220312	應用英語學系	D 日	M 碩士	43	0	1	13 屏東縣	1 一般
1338	0052	國立屏東大學	229910	文化創意產業(發展)學系	D 日	M 碩士	49	0	8	13 屏東縣	1 一般
1339	0052	國立屏東大學	310303	社會發展學系	D 日	M 碩士	30	0	7	13 屏東縣	1 一般
1340	0052	國立屏東大學	340301	企業管理學系	D 日	M 碩士	21	0	5	13 屏東縣	1 一般
1341	0052	國立屏東大學	340311	商業自動化與管理系	D 日	M 碩士	13	0	11	13 屏東縣	1 一般
1342	0052	國立屏東大學	340401	國際貿易(暨商務)(營運)學系	D 日	M 碩士	8	0	6	13 屏東縣	1 一般
1343	0052	國立屏東大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	5	0	7	13 屏東縣	1 一般
1344	0052	國立屏東大學	340802	行銷(與)流通管理系	D 日	M 碩士	27	0	12	13 屏東縣	1 一般
1345	0052	國立屏東大學	349916	不動產(投資與)經營學系	D 日	M 碩士	36	0	19	13 屏東縣	1 一般
1346	0052	國立屏東大學	440102	應用化學系	D 日	M 碩士	13	0	6	13 屏東縣	1 一般
1347	0052	國立屏東大學	440302	應用物理學系	D 日	M 碩士	13	0	11	13 屏東縣	1 一般
1348	0052	國立屏東大學	460102	應用數學系	D 日	M 碩士	16	0	4	13 屏東縣	1 一般
1349	0052	國立屏東大學	480109	資訊管理(技術)學系	D 日	M 碩士	26	0	8	13 屏東縣	1 一般
1350	0052	國立屏東大學	520114	資訊工程學系	D 日	M 碩士	25	0	3	13 屏東縣	1 一般
1351	0052	國立屏東大學	520116	資訊科學學系	D 日	M 碩士	47	0	17	13 屏東縣	1 一般
1352	0052	國立屏東大學	810512	休閒事業經營系	D 日	M 碩士	17	0	1	13 屏東縣	1 一般
1353	1001	東海大學	140101	教育學系	D 日	M 碩士	47	4	9	19 臺中市	1 一般
1354	1001	東海大學	210101	(應用)美術學系	D 日	M 碩士	55	0	17	19 臺中市	1 一般
1355	1001	東海大學	210401	音樂學系	D 日	M 碩士	64	0	13	19 臺中市	1 一般
1356	1001	東海大學	220201	(中)國(語)文學系	D 日	M 碩士	47	0	5	19 臺中市	1 一般
1357	1001	東海大學	220301	外國語文學系	D 日	M 碩士	27	0	12	19 臺中市	1 一般
1358	1001	東海大學	220341	日本語言文化學系	D 日	M 碩士	24	0	4	19 臺中市	1 一般
1359	1001	東海大學	220901	(歷)史學系	D 日	M 碩士	21	0	4	19 臺中市	1 一般
1360	1001	東海大學	221101	哲學系	D 日	M 碩士	27	0	3	19 臺中市	1 一般
1361	1001	東海大學	230303	工業(產品)設計學系	D 日	M 碩士	22	0	9	19 臺中市	1 一般
1362	1001	東海大學	310101	經濟學系	D 日	M 碩士	12	0	7	19 臺中市	1 一般
1363	1001	東海大學	310201	政治學系	D 日	M 碩士	30	0	7	19 臺中市	1 一般
1364	1001	東海大學	310301	社會學系	D 日	M 碩士	40	0	6	19 臺中市	1 一般
1365	1001	東海大學	310804	行政管理(暨政策)學系	D 日	M 碩士	16	0	9	19 臺中市	1 一般
1366	1001	東海大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	M 碩士	44	0	18	19 臺中市	1 一般
1367	1001	東海大學	340301	企業管理學系	D 日	M 碩士	61	0	34	19 臺中市	1 一般
1368	1001	東海大學	340408	國際經營與貿易學系	D 日	M 碩士	26	0	11	19 臺中市	1 一般
1369	1001	東海大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	39	0	16	19 臺中市	1 一般
1370	1001	東海大學	380101	法律學系	D 日	M 碩士	169	0	21	19 臺中市	1 一般
1371	1001	東海大學	420103	生命科學系	D 日	M 碩士	19	0	10	19 臺中市	1 一般
1372	1001	東海大學	440101	化學系	D 日	M 碩士	40	0	23	19 臺中市	1 一般
1373	1001	東海大學	440302	應用物理學系	D 日	M 碩士	15	0	4	19 臺中市	1 一般
1374	1001	東海大學	460102	應用數學系	D 日	M 碩士	15	0	8	19 臺中市	1 一般
1375	1001	東海大學	460201	統計(科學)(資訊)學系	D 日	M 碩士	14	0	8	19 臺中市	1 一般
1376	1001	東海大學	480109	資訊管理(技術)學系	D 日	M 碩士	43	0	14	19 臺中市	1 一般
1377	1001	東海大學	520101	電機(與控制)工程學系	D 日	M 碩士	25	0	8	19 臺中市	1 一般
1378	1001	東海大學	520114	資訊工程學系	D 日	M 碩士	48	0	17	19 臺中市	1 一般
1379	1001	東海大學	520403	化(學)工(程)與材料工程學系	D 日	M 碩士	63	0	22	19 臺中市	1 一般
1380	1001	東海大學	520602	工業工程與經營資訊學系	D 日	M 碩士	41	0	28	19 臺中市	1 一般
1381	1001	東海大學	520904	環境科學與工程學系	D 日	M 碩士	34	0	14	19 臺中市	1 一般
1382	1001	東海大學	529927	數位創新學位學程	D 日	M 碩士	10	0	0	19 臺中市	1 一般
1383	1001	東海大學	580101	建築(工程)學系	D 日	M 碩士	57	0	21	19 臺中市	1 一般
1384	1001	東海大學	580203	景觀學系	D 日	M 碩士	31	0	5	19 臺中市	1 一般
1385	1001	東海大學	620202	畜產與生物科技學系	D 日	M 碩士	21	0	5	19 臺中市	1 一般
1386	1001	東海大學	620601	食品科學系	D 日	M 碩士	47	0	15	19 臺中市	1 一般
1387	1001	東海大學	760301	(社會政策與)社會工作學系	D 日	M 碩士	65	0	11	19 臺中市	1 一般
1388	1001	東海大學	810102	餐旅(行銷)(暨遊憩)管理學系	D 日	M 碩士	24	0	11	19 臺中市	1 一般
1389	1002	輔仁大學	140315	體育學系	D 日	M 碩士	43	0	12	01 新北市	1 一般
1390	1002	輔仁大學	140708	教育領導與發展研究所	D 日	M 碩士	44	6	6	01 新北市	1 一般
1391	1002	輔仁大學	210101	(應用)美術學系	D 日	M 碩士	51	0	11	01 新北市	1 一般
1392	1002	輔仁大學	210401	音樂學系	D 日	M 碩士	60	0	19	01 新北市	1 一般
1393	1002	輔仁大學	220201	(中)國(語)文學系	D 日	M 碩士	54	0	7	01 新北市	1 一般
1394	1002	輔仁大學	220307	英國語文學系	D 日	M 碩士	49	0	9	01 新北市	1 一般
1395	1002	輔仁大學	220314	法國語文學系	D 日	M 碩士	32	0	7	01 新北市	1 一般
1396	1002	輔仁大學	220316	德語語文學系	D 日	M 碩士	30	0	3	01 新北市	1 一般
1397	1002	輔仁大學	220318	西班牙語文學系	D 日	M 碩士	28	0	7	01 新北市	1 一般
1398	1002	輔仁大學	220320	日本語文學系	D 日	M 碩士	36	0	6	01 新北市	1 一般
1399	1002	輔仁大學	220801	宗教學系	D 日	M 碩士	52	0	7	01 新北市	1 一般
1400	1002	輔仁大學	220901	(歷)史學系	D 日	M 碩士	45	0	3	01 新北市	1 一般
1401	1002	輔仁大學	221101	哲學系	D 日	M 碩士	33	0	6	01 新北市	1 一般
1402	1002	輔仁大學	229911	跨文化研究所	D 日	M 碩士	119	7	4	01 新北市	1 一般
1403	1002	輔仁大學	230136	品牌與時尚經營管理學位學程	D 日	M 碩士	25	0	7	01 新北市	1 一般
1404	1002	輔仁大學	310101	經濟學系	D 日	M 碩士	18	0	10	01 新北市	1 一般
1405	1002	輔仁大學	310301	社會學系	D 日	M 碩士	31	0	8	01 新北市	1 一般
1406	1002	輔仁大學	310501	(應用)心理學系	D 日	M 碩士	116	0	19	01 新北市	1 一般
1407	1002	輔仁大學	310505	臨床(與諮商)心理學系	D 日	M 碩士	49	0	13	01 新北市	1 一般
1408	1002	輔仁大學	320101	大眾傳播學系	D 日	M 碩士	89	7	25	01 新北市	1 一般
1409	1002	輔仁大學	320501	博物館學研究所	D 日	M 碩士	62	3	12	01 新北市	1 一般
1410	1002	輔仁大學	320602	(數位)圖書資訊學系	D 日	M 碩士	35	0	6	01 新北市	1 一般
1411	1002	輔仁大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	M 碩士	34	0	16	01 新北市	1 一般
1412	1002	輔仁大學	340301	企業管理學系	D 日	M 碩士	69	0	29	01 新北市	1 一般
1413	1002	輔仁大學	340310	國際(經營)(專業)管理學位學程(含IMBA)	D 日	M 碩士	41	0	22	01 新北市	1 一般
1414	1002	輔仁大學	340332	社會企業學位學程	D 日	M 碩士	9	0	0	01 新北市	1 一般
1415	1002	輔仁大學	340522	金融與國際企業學系	D 日	M 碩士	55	0	21	01 新北市	1 一般
1416	1002	輔仁大學	380101	法律學系	D 日	M 碩士	110	0	19	01 新北市	1 一般
1417	1002	輔仁大學	380201	財經法律學系	D 日	M 碩士	64	0	6	01 新北市	1 一般
1418	1002	輔仁大學	420103	生命科學系	D 日	M 碩士	30	0	11	01 新北市	1 一般
1419	1002	輔仁大學	440101	化學系	D 日	M 碩士	43	0	16	01 新北市	1 一般
1420	1002	輔仁大學	440301	物理學系	D 日	M 碩士	21	0	8	01 新北市	1 一般
1421	1002	輔仁大學	460101	數學系	D 日	M 碩士	22	0	3	01 新北市	1 一般
1422	1002	輔仁大學	460201	統計(科學)(資訊)學系	D 日	M 碩士	44	0	17	01 新北市	1 一般
1423	1002	輔仁大學	480109	資訊管理(技術)學系	D 日	M 碩士	46	0	19	01 新北市	1 一般
1424	1002	輔仁大學	520101	電機(與控制)工程學系	D 日	M 碩士	55	0	19	01 新北市	1 一般
1425	1002	輔仁大學	520114	資訊工程學系	D 日	M 碩士	50	0	24	01 新北市	1 一般
1426	1002	輔仁大學	580201	景觀設計(與管理)學系	D 日	M 碩士	41	0	6	01 新北市	1 一般
1427	1002	輔仁大學	620601	食品科學系	D 日	M 碩士	37	0	19	01 新北市	1 一般
1428	1002	輔仁大學	720116	基礎醫學研究所	D 日	M 碩士	0	0	4	01 新北市	1 一般
1429	1002	輔仁大學	720140	生物醫學暨藥學研究所	D 日	M 碩士	13	6	0	01 新北市	1 一般
1430	1002	輔仁大學	720201	公共衛生學系	D 日	M 碩士	38	0	10	01 新北市	1 一般
1431	1002	輔仁大學	720507	營養(科)學系	D 日	M 碩士	42	0	9	01 新北市	1 一般
